timestamp,Modesto_kWh,airTemperature,dewTemperature,windSpeed,hour,day_of_week,is_weekend,month
2016-04-10 18:00:00,919.9961,10.0,3.2,8.8,18,6,1,4
2016-04-10 19:00:00,919.9961,9.6,4.1,7.2,19,6,1,4
2016-04-10 20:00:00,919.9961,9.7,4.7,7.2,20,6,1,4
2016-04-10 21:00:00,919.9961,9.2,5.2,4.6,21,6,1,4
2016-04-10 22:00:00,919.9961,8.8,6.9,4.6,22,6,1,4
2016-04-10 23:00:00,919.9961,9.0,7.6,2.6,23,6,1,4
2016-04-11 00:00:00,919.9961,9.1,8.2,3.1,0,0,0,4
2016-04-11 01:00:00,919.9961,9.6,8.4,3.6,1,0,0,4
2016-04-11 02:00:00,919.9961,9.8,8.2,4.6,2,0,0,4
2016-04-11 03:00:00,919.9961,9.8,8.2,3.1,3,0,0,4
2016-04-11 04:00:00,919.9961,10.1,8.1,3.6,4,0,0,4
2016-04-11 05:00:00,919.9961,9.9,8.1,2.6,5,0,0,4
2016-04-11 06:00:00,919.9961,10.3,7.6,3.6,6,0,0,4
2016-04-11 07:00:00,919.9961,11.0,8.3,2.6,7,0,0,4
2016-04-11 08:00:00,919.9961,12.1,8.4,4.1,8,0,0,4
2016-04-11 09:00:00,919.9961,12.7,8.0,3.6,9,0,0,4
2016-04-11 10:00:00,919.9961,13.9,9.0,4.6,10,0,0,4
2016-04-11 11:00:00,919.9961,13.4,8.3,3.1,11,0,0,4
2016-04-11 12:00:00,919.9961,14.3,9.4,2.1,12,0,0,4
2016-04-11 13:00:00,919.9961,13.3,9.3,2.1,13,0,0,4
2016-04-11 14:00:00,919.9961,11.8,10.4,3.6,14,0,0,4
2016-04-11 15:00:00,919.9961,11.3,10.8,3.6,15,0,0,4
2016-04-11 16:00:00,919.9961,12.2,10.8,1.5,16,0,0,4
2016-04-11 17:00:00,919.9961,12.3,10.5,2.6,17,0,0,4
2016-04-11 18:00:00,919.9961,12.6,10.7,1.0,18,0,0,4
2016-04-11 19:00:00,919.9961,11.6,10.6,1.5,19,0,0,4
2016-04-11 20:00:00,919.9961,11.1,9.3,2.1,20,0,0,4
2016-04-11 21:00:00,919.9961,10.5,9.3,4.1,21,0,0,4
2016-04-11 22:00:00,919.9961,9.7,8.8,3.1,22,0,0,4
2016-04-11 23:00:00,919.9961,9.3,8.7,2.1,23,0,0,4
2016-04-12 00:00:00,889.7339999999997,9.2,8.6,2.1,0,1,0,4
2016-04-12 01:00:00,905.2425,9.1,8.5,2.1,1,1,0,4
2016-04-12 02:00:00,832.502,8.7,8.2,3.1,2,1,0,4
2016-04-12 03:00:00,823.5360000000003,8.3,8.0,2.1,3,1,0,4
2016-04-12 04:00:00,806.306,8.3,7.8,2.6,4,1,0,4
2016-04-12 05:00:00,808.5889999999997,8.0,6.7,2.6,5,1,0,4
2016-04-12 06:00:00,817.648,7.6,6.3,3.6,6,1,0,4
2016-04-12 07:00:00,826.015,7.2,6.3,3.6,7,1,0,4
2016-04-12 08:00:00,877.773,8.5,6.9,1.5,8,1,0,4
2016-04-12 09:00:00,964.072,10.6,8.1,2.6,9,1,0,4
2016-04-12 10:00:00,1046.261,13.3,7.8,2.1,10,1,0,4
2016-04-12 11:00:00,1061.718,14.2,6.6,3.1,11,1,0,4
2016-04-12 12:00:00,1106.922,15.1,7.7,3.1,12,1,0,4
2016-04-12 13:00:00,1039.473,14.7,3.8,5.1,13,1,0,4
2016-04-12 14:00:00,1201.14,17.0,4.4,6.7,14,1,0,4
2016-04-12 15:00:00,1168.184,17.4,3.7,4.6,15,1,0,4
2016-04-12 16:00:00,1169.847,16.6,4.1,4.6,16,1,0,4
2016-04-12 17:00:00,1130.832,14.9,4.2,4.1,17,1,0,4
2016-04-12 18:00:00,1155.715,14.6,4.4,4.1,18,1,0,4
2016-04-12 19:00:00,1047.451,13.4,4.3,4.1,19,1,0,4
2016-04-12 20:00:00,928.209,12.3,5.1,3.1,20,1,0,4
2016-04-12 21:00:00,873.827,11.1,5.3,3.6,21,1,0,4
2016-04-12 22:00:00,854.5369999999997,10.3,6.1,2.6,22,1,0,4
2016-04-12 23:00:00,873.138,8.7,5.3,1.0,23,1,0,4
2016-04-13 00:00:00,837.212,7.6,5.5,0.5,0,2,0,4
2016-04-13 01:00:00,809.9689999999997,6.9,5.7,1.0,1,2,0,4
2016-04-13 02:00:00,748.023,6.2,5.5,1.0,2,2,0,4
2016-04-13 03:00:00,751.562,5.8,5.1,0.5,3,2,0,4
2016-04-13 04:00:00,755.579,5.5,4.9,1.0,4,2,0,4
2016-04-13 05:00:00,752.424,4.7,4.3,1.0,5,2,0,4
2016-04-13 06:00:00,753.237,4.1,3.7,0.5,6,2,0,4
2016-04-13 07:00:00,765.685,7.1,6.2,1.0,7,2,0,4
2016-04-13 08:00:00,829.044,9.8,6.2,0.5,8,2,0,4
2016-04-13 09:00:00,957.088,11.5,6.6,1.0,9,2,0,4
2016-04-13 10:00:00,1039.062,13.4,4.2,2.1,10,2,0,4
2016-04-13 11:00:00,1091.951,15.1,4.8,2.1,11,2,0,4
2016-04-13 12:00:00,1119.996,15.3,2.5,3.1,12,2,0,4
2016-04-13 13:00:00,1137.9260000000004,17.1,3.9,3.6,13,2,0,4
2016-04-13 14:00:00,1170.182,17.7,2.2,3.6,14,2,0,4
2016-04-13 15:00:00,1179.133,16.6,2.4,2.6,15,2,0,4
2016-04-13 16:00:00,1267.846,16.6,3.6,2.1,16,2,0,4
2016-04-13 17:00:00,1127.598,15.5,3.5,3.1,17,2,0,4
2016-04-13 18:00:00,1025.527,15.2,3.6,1.0,18,2,0,4
2016-04-13 19:00:00,970.341,13.3,5.1,4.6,19,2,0,4
2016-04-13 20:00:00,921.895,12.9,5.2,3.1,20,2,0,4
2016-04-13 21:00:00,875.9910000000001,12.0,6.4,2.6,21,2,0,4
2016-04-13 22:00:00,848.052,12.2,6.5,1.0,22,2,0,4
2016-04-13 23:00:00,836.722,10.9,7.9,1.5,23,2,0,4
2016-04-14 00:00:00,767.544,10.7,7.5,2.1,0,3,0,4
2016-04-14 01:00:00,806.1560000000003,9.2,7.4,2.1,1,3,0,4
2016-04-14 02:00:00,762.99,9.3,6.9,2.6,2,3,0,4
2016-04-14 03:00:00,769.475,8.6,6.3,3.1,3,3,0,4
2016-04-14 04:00:00,760.06,8.0,6.1,3.1,4,3,0,4
2016-04-14 05:00:00,748.288,8.0,5.6,3.1,5,3,0,4
2016-04-14 06:00:00,757.168,8.5,5.8,1.5,6,3,0,4
2016-04-14 07:00:00,766.982,8.7,6.1,1.5,7,3,0,4
2016-04-14 08:00:00,815.314,10.2,6.6,1.5,8,3,0,4
2016-04-14 09:00:00,852.0210000000003,12.2,6.7,1.5,9,3,0,4
2016-04-14 10:00:00,891.23,13.1,5.8,1.0,10,3,0,4
2016-04-14 11:00:00,902.994,15.1,6.1,2.1,11,3,0,4
2016-04-14 12:00:00,912.302,15.3,6.2,3.1,12,3,0,4
2016-04-14 13:00:00,916.758,16.6,7.1,4.6,13,3,0,4
2016-04-14 14:00:00,914.873,16.4,6.4,4.6,14,3,0,4
2016-04-14 15:00:00,920.103,15.7,5.2,4.6,15,3,0,4
2016-04-14 16:00:00,944.013,15.6,5.6,5.1,16,3,0,4
2016-04-14 17:00:00,1039.695,15.3,5.3,5.1,17,3,0,4
2016-04-14 18:00:00,977.849,13.7,5.4,5.1,18,3,0,4
2016-04-14 19:00:00,898.4580000000003,12.9,4.9,3.6,19,3,0,4
2016-04-14 20:00:00,798.192,12.4,5.9,3.6,20,3,0,4
2016-04-14 21:00:00,775.122,11.6,6.9,4.6,21,3,0,4
2016-04-14 22:00:00,749.868,10.3,8.2,2.1,22,3,0,4
2016-04-14 23:00:00,733.6489999999999,9.6,8.5,1.5,23,3,0,4
2016-04-15 00:00:00,780.41,9.6,8.8,1.0,0,4,0,4
2016-04-15 01:00:00,691.293,9.3,8.5,1.0,1,4,0,4
2016-04-15 02:00:00,680.362,9.3,8.7,1.0,2,4,0,4
2016-04-15 03:00:00,670.48,9.0,8.2,1.0,3,4,0,4
2016-04-15 04:00:00,668.4960000000002,8.9,8.6,1.0,4,4,0,4
2016-04-15 05:00:00,659.265,9.0,8.6,1.5,5,4,0,4
2016-04-15 06:00:00,670.446,9.2,9.0,1.0,6,4,0,4
2016-04-15 07:00:00,681.174,9.5,8.9,1.0,7,4,0,4
2016-04-15 08:00:00,715.877,10.3,9.2,1.0,8,4,0,4
2016-04-15 09:00:00,790.238,11.4,9.9,2.6,9,4,0,4
2016-04-15 10:00:00,849.1310000000003,13.2,9.2,1.0,10,4,0,4
2016-04-15 11:00:00,876.383,11.1,9.3,1.5,11,4,0,4
2016-04-15 12:00:00,881.755,10.5,9.4,2.6,12,4,0,4
2016-04-15 13:00:00,905.053,10.6,10.0,3.1,13,4,0,4
2016-04-15 14:00:00,908.061,10.6,10.0,2.6,14,4,0,4
2016-04-15 15:00:00,920.878,11.0,9.9,4.1,15,4,0,4
2016-04-15 16:00:00,912.408,9.7,8.9,4.6,16,4,0,4
2016-04-15 17:00:00,901.396,9.2,8.8,2.6,17,4,0,4
2016-04-15 18:00:00,871.0169999999997,9.8,9.4,3.1,18,4,0,4
2016-04-15 19:00:00,992.388,9.6,8.8,2.1,19,4,0,4
2016-04-15 20:00:00,920.062,9.3,8.7,3.6,20,4,0,4
2016-04-15 21:00:00,892.8560000000001,8.8,8.2,2.6,21,4,0,4
2016-04-15 22:00:00,870.23,8.6,8.0,2.6,22,4,0,4
2016-04-15 23:00:00,848.117,8.4,8.1,4.6,23,4,0,4
2016-04-16 00:00:00,820.561,7.5,6.2,5.1,0,5,1,4
2016-04-16 01:00:00,814.2769999999997,6.8,5.6,3.6,1,5,1,4
2016-04-16 02:00:00,817.372,6.2,4.7,4.1,2,5,1,4
2016-04-16 03:00:00,815.573,5.7,4.0,3.6,3,5,1,4
2016-04-16 04:00:00,806.515,5.2,3.6,2.6,4,5,1,4
2016-04-16 05:00:00,802.085,5.0,3.8,2.1,5,5,1,4
2016-04-16 06:00:00,798.9119999999997,5.2,3.5,2.6,6,5,1,4
2016-04-16 07:00:00,802.867,5.5,3.6,3.6,7,5,1,4
2016-04-16 08:00:00,821.659,5.9,4.7,2.6,8,5,1,4
2016-04-16 09:00:00,858.4789999999997,5.8,2.7,3.6,9,5,1,4
2016-04-16 10:00:00,885.455,5.4,3.2,3.6,10,5,1,4
2016-04-16 11:00:00,896.426,5.9,3.9,4.1,11,5,1,4
2016-04-16 12:00:00,888.81,6.1,2.9,4.1,12,5,1,4
2016-04-16 13:00:00,890.475,6.2,2.5,3.6,13,5,1,4
2016-04-16 14:00:00,886.5169999999997,6.9,2.0,4.6,14,5,1,4
2016-04-16 15:00:00,895.018,6.4,3.0,3.1,15,5,1,4
2016-04-16 16:00:00,893.357,8.0,-0.4,3.1,16,5,1,4
2016-04-16 17:00:00,883.939,9.1,-1.3,2.6,17,5,1,4
2016-04-16 18:00:00,872.174,8.8,-1.7,3.6,18,5,1,4
2016-04-16 19:00:00,858.419,6.8,1.9,2.6,19,5,1,4
2016-04-16 20:00:00,848.1239999999997,5.8,2.0,1.5,20,5,1,4
2016-04-16 21:00:00,837.308,5.1,1.9,1.0,21,5,1,4
2016-04-16 22:00:00,828.034,3.9,1.9,1.5,22,5,1,4
2016-04-16 23:00:00,822.4639999999997,4.1,1.7,3.1,23,5,1,4
2016-04-17 00:00:00,826.076,2.8,1.3,1.0,0,6,1,4
2016-04-17 01:00:00,804.472,2.6,1.6,2.1,1,6,1,4
2016-04-17 02:00:00,798.327,1.8,0.6,1.5,2,6,1,4
2016-04-17 03:00:00,794.954,1.4,0.6,1.0,3,6,1,4
2016-04-17 04:00:00,785.42,1.0,0.3,1.0,4,6,1,4
2016-04-17 05:00:00,776.238,0.6,-0.1,1.5,5,6,1,4
2016-04-17 06:00:00,780.3430000000003,1.6,1.1,1.5,6,6,1,4
2016-04-17 07:00:00,784.709,3.0,1.5,1.5,7,6,1,4
2016-04-17 08:00:00,793.437,5.6,2.4,1.0,8,6,1,4
2016-04-17 09:00:00,814.893,7.1,1.0,2.6,9,6,1,4
2016-04-17 10:00:00,823.5189999999999,8.2,-1.1,3.1,10,6,1,4
2016-04-17 11:00:00,834.357,9.3,-0.6,3.1,11,6,1,4
2016-04-17 12:00:00,844.341,9.9,-0.5,3.6,12,6,1,4
2016-04-17 13:00:00,853.188,10.1,-0.7,4.1,13,6,1,4
2016-04-17 14:00:00,855.575,11.3,0.2,2.6,14,6,1,4
2016-04-17 15:00:00,854.544,10.4,-2.8,2.6,15,6,1,4
2016-04-17 16:00:00,866.422,11.3,-1.6,2.6,16,6,1,4
2016-04-17 17:00:00,875.918,11.3,-2.7,2.1,17,6,1,4
2016-04-17 18:00:00,875.688,11.5,-3.6,3.1,18,6,1,4
2016-04-17 19:00:00,860.941,9.8,-1.4,2.1,19,6,1,4
2016-04-17 20:00:00,861.003,8.9,-1.8,1.0,20,6,1,4
2016-04-17 21:00:00,861.605,8.6,-1.5,1.5,21,6,1,4
2016-04-17 22:00:00,849.507,7.1,-0.5,2.1,22,6,1,4
2016-04-17 23:00:00,842.0889999999997,5.7,0.4,2.1,23,6,1,4
2016-04-18 00:00:00,852.7355,5.4,0.5,2.6,0,0,0,4
2016-04-18 01:00:00,823.68,3.4,-0.4,3.1,1,0,0,4
2016-04-18 02:00:00,811.4989999999997,3.6,0.5,2.1,2,0,0,4
2016-04-18 03:00:00,806.1610000000003,3.9,1.8,3.1,3,0,0,4
2016-04-18 04:00:00,799.818,3.0,1.2,2.6,4,0,0,4
2016-04-18 05:00:00,800.296,3.0,1.0,3.1,5,0,0,4
2016-04-18 06:00:00,799.857,4.8,2.4,2.6,6,0,0,4
2016-04-18 07:00:00,812.059,6.1,3.2,3.6,7,0,0,4
2016-04-18 08:00:00,841.565,7.8,2.5,4.1,8,0,0,4
2016-04-18 09:00:00,919.303,10.0,3.3,5.7,9,0,0,4
2016-04-18 10:00:00,1023.538,10.0,2.8,7.2,10,0,0,4
2016-04-18 11:00:00,1038.857,9.8,3.2,6.7,11,0,0,4
2016-04-18 12:00:00,1081.8,10.6,4.0,6.7,12,0,0,4
2016-04-18 13:00:00,1071.583,10.9,2.9,6.2,13,0,0,4
2016-04-18 14:00:00,1084.602,12.0,3.3,6.2,14,0,0,4
2016-04-18 15:00:00,1090.715,11.5,3.4,7.2,15,0,0,4
2016-04-18 16:00:00,1111.029,12.1,3.9,6.7,16,0,0,4
2016-04-18 17:00:00,1074.348,11.7,3.9,6.2,17,0,0,4
2016-04-18 18:00:00,1053.853,11.5,3.9,5.1,18,0,0,4
2016-04-18 19:00:00,977.33,11.1,4.3,5.1,19,0,0,4
2016-04-18 20:00:00,956.344,10.9,4.4,3.6,20,0,0,4
2016-04-18 21:00:00,922.348,10.7,5.2,3.1,21,0,0,4
2016-04-18 22:00:00,894.215,10.3,5.5,5.7,22,0,0,4
2016-04-18 23:00:00,876.3639999999997,9.7,5.6,3.6,23,0,0,4
2016-04-19 00:00:00,834.135,9.2,5.9,4.1,0,1,0,4
2016-04-19 01:00:00,860.1360000000003,9.1,6.0,3.6,1,1,0,4
2016-04-19 02:00:00,843.7710000000003,8.9,6.1,3.6,2,1,0,4
2016-04-19 03:00:00,851.128,8.9,6.2,2.6,3,1,0,4
2016-04-19 04:00:00,841.201,9.1,6.2,2.1,4,1,0,4
2016-04-19 05:00:00,843.558,9.0,6.3,2.1,5,1,0,4
2016-04-19 06:00:00,842.5319999999997,9.0,6.5,1.0,6,1,0,4
2016-04-19 07:00:00,854.905,9.7,6.4,2.1,7,1,0,4
2016-04-19 08:00:00,893.025,10.6,6.2,2.1,8,1,0,4
2016-04-19 09:00:00,970.407,12.3,3.2,2.6,9,1,0,4
2016-04-19 10:00:00,1049.339,12.2,1.9,3.6,10,1,0,4
2016-04-19 11:00:00,1075.187,12.9,2.1,3.6,11,1,0,4
2016-04-19 12:00:00,1106.266,13.5,2.6,1.5,12,1,0,4
2016-04-19 13:00:00,1108.765,14.2,2.2,2.1,13,1,0,4
2016-04-19 14:00:00,1111.657,15.0,1.5,3.6,14,1,0,4
2016-04-19 15:00:00,1116.744,15.0,1.9,2.6,15,1,0,4
2016-04-19 16:00:00,1126.238,15.0,0.9,2.6,16,1,0,4
2016-04-19 17:00:00,1014.262,15.1,1.6,3.1,17,1,0,4
2016-04-19 18:00:00,903.371,14.4,1.5,3.6,18,1,0,4
2016-04-19 19:00:00,899.3510000000001,13.3,1.7,3.1,19,1,0,4
2016-04-19 20:00:00,862.577,10.5,3.5,5.1,20,1,0,4
2016-04-19 21:00:00,837.1260000000003,9.4,4.7,5.7,21,1,0,4
2016-04-19 22:00:00,805.5060000000003,8.3,5.7,6.2,22,1,0,4
2016-04-19 23:00:00,796.709,7.6,5.1,4.1,23,1,0,4
2016-04-20 00:00:00,815.8919999999997,7.5,4.1,3.1,0,2,0,4
2016-04-20 01:00:00,794.12,6.8,4.3,2.6,1,2,0,4
2016-04-20 02:00:00,793.7230000000003,6.2,4.4,3.6,2,2,0,4
2016-04-20 03:00:00,812.4639999999997,5.6,4.1,2.6,3,2,0,4
2016-04-20 04:00:00,807.097,5.0,3.8,1.5,4,2,0,4
2016-04-20 05:00:00,810.794,4.6,3.7,2.6,5,2,0,4
2016-04-20 06:00:00,811.6610000000003,5.4,4.2,2.6,6,2,0,4
2016-04-20 07:00:00,813.834,7.3,5.0,2.6,7,2,0,4
2016-04-20 08:00:00,856.936,9.0,4.4,6.2,8,2,0,4
2016-04-20 09:00:00,946.963,10.3,4.6,6.7,9,2,0,4
2016-04-20 10:00:00,1027.568,11.7,3.4,5.1,10,2,0,4
2016-04-20 11:00:00,1053.447,12.9,4.2,5.7,11,2,0,4
2016-04-20 12:00:00,1047.193,13.5,3.8,6.2,12,2,0,4
2016-04-20 13:00:00,1051.991,14.3,4.3,6.2,13,2,0,4
2016-04-20 14:00:00,1078.816,14.0,3.3,6.7,14,2,0,4
2016-04-20 15:00:00,1099.488,14.2,3.3,6.2,15,2,0,4
2016-04-20 16:00:00,1097.846,14.5,3.5,6.2,16,2,0,4
2016-04-20 17:00:00,1104.96,13.5,2.1,5.7,17,2,0,4
2016-04-20 18:00:00,1077.103,11.9,2.3,7.2,18,2,0,4
2016-04-20 19:00:00,983.366,10.4,1.0,5.1,19,2,0,4
2016-04-20 20:00:00,946.471,9.4,2.0,5.7,20,2,0,4
2016-04-20 21:00:00,911.335,8.3,3.6,5.1,21,2,0,4
2016-04-20 22:00:00,886.2760000000003,7.8,3.9,5.7,22,2,0,4
2016-04-20 23:00:00,867.7560000000003,7.2,4.1,3.6,23,2,0,4
2016-04-21 00:00:00,873.087,6.9,4.6,4.1,0,3,0,4
2016-04-21 01:00:00,858.665,6.6,4.9,3.1,1,3,0,4
2016-04-21 02:00:00,836.9810000000001,6.3,5.0,3.6,2,3,0,4
2016-04-21 03:00:00,829.2610000000003,6.0,4.9,3.1,3,3,0,4
2016-04-21 04:00:00,827.3380000000003,6.2,5.4,3.6,4,3,0,4
2016-04-21 05:00:00,833.163,6.8,6.0,3.6,5,3,0,4
2016-04-21 06:00:00,836.1060000000001,7.6,6.5,5.1,6,3,0,4
2016-04-21 07:00:00,830.957,8.4,6.6,5.1,7,3,0,4
2016-04-21 08:00:00,883.3689999999997,9.1,6.6,4.1,8,3,0,4
2016-04-21 09:00:00,983.569,10.6,7.1,3.6,9,3,0,4
2016-04-21 10:00:00,1080.478,12.4,7.1,5.7,10,3,0,4
2016-04-21 11:00:00,1085.42,14.7,6.3,5.7,11,3,0,4
2016-04-21 12:00:00,1113.4260000000004,14.9,4.3,7.2,12,3,0,4
2016-04-21 13:00:00,1119.273,15.3,5.1,6.7,13,3,0,4
2016-04-21 14:00:00,1152.392,16.6,4.5,5.1,14,3,0,4
2016-04-21 15:00:00,1145.182,16.1,2.8,5.7,15,3,0,4
2016-04-21 16:00:00,1166.532,15.6,3.5,4.6,16,3,0,4
2016-04-21 17:00:00,1174.532,14.9,3.7,4.1,17,3,0,4
2016-04-21 18:00:00,1112.546,14.1,1.9,4.6,18,3,0,4
2016-04-21 19:00:00,1051.404,13.2,2.3,4.1,19,3,0,4
2016-04-21 20:00:00,949.501,11.9,1.9,4.6,20,3,0,4
2016-04-21 21:00:00,927.502,10.9,0.2,3.1,21,3,0,4
2016-04-21 22:00:00,895.812,10.1,0.9,3.6,22,3,0,4
2016-04-21 23:00:00,875.6239999999997,9.6,2.8,4.1,23,3,0,4
2016-04-22 00:00:00,846.0830000000003,9.2,3.2,4.1,0,4,0,4
2016-04-22 01:00:00,864.064,8.9,2.9,5.1,1,4,0,4
2016-04-22 02:00:00,835.3439999999997,8.7,2.7,4.1,2,4,0,4
2016-04-22 03:00:00,842.953,8.7,2.0,4.1,3,4,0,4
2016-04-22 04:00:00,841.2460000000003,8.5,1.7,4.1,4,4,0,4
2016-04-22 05:00:00,832.312,8.3,2.1,4.1,5,4,0,4
2016-04-22 06:00:00,838.165,8.3,2.5,4.6,6,4,0,4
2016-04-22 07:00:00,844.735,8.3,2.9,5.7,7,4,0,4
2016-04-22 08:00:00,885.493,8.6,4.9,4.6,8,4,0,4
2016-04-22 09:00:00,1001.597,9.5,5.4,4.6,9,4,0,4
2016-04-22 10:00:00,1050.487,9.7,5.3,4.1,10,4,0,4
2016-04-22 11:00:00,1088.712,10.4,5.5,4.6,11,4,0,4
2016-04-22 12:00:00,1108.383,11.0,5.9,4.6,12,4,0,4
2016-04-22 13:00:00,1103.279,10.9,6.8,4.6,13,4,0,4
2016-04-22 14:00:00,1102.595,10.9,8.3,4.1,14,4,0,4
2016-04-22 15:00:00,1091.458,10.2,8.1,4.1,15,4,0,4
2016-04-22 16:00:00,1097.751,9.8,8.1,4.1,16,4,0,4
2016-04-22 17:00:00,1096.7089999999996,8.8,8.1,4.1,17,4,0,4
2016-04-22 18:00:00,1032.25,8.2,7.3,4.1,18,4,0,4
2016-04-22 19:00:00,965.26,7.7,7.0,4.1,19,4,0,4
2016-04-22 20:00:00,932.407,7.2,6.3,4.1,20,4,0,4
2016-04-22 21:00:00,898.5219999999997,6.6,5.7,4.1,21,4,0,4
2016-04-22 22:00:00,848.842,6.0,4.8,3.1,22,4,0,4
2016-04-22 23:00:00,834.637,6.0,5.4,2.1,23,4,0,4
2016-04-23 00:00:00,824.9535,5.8,4.6,3.1,0,5,1,4
2016-04-23 01:00:00,824.074,5.6,4.5,2.1,1,5,1,4
2016-04-23 02:00:00,818.461,5.2,4.0,2.6,2,5,1,4
2016-04-23 03:00:00,810.034,4.6,3.4,3.1,3,5,1,4
2016-04-23 04:00:00,820.3989999999999,4.0,3.1,2.6,4,5,1,4
2016-04-23 05:00:00,806.453,3.8,2.8,3.1,5,5,1,4
2016-04-23 06:00:00,812.105,4.1,2.8,3.1,6,5,1,4
2016-04-23 07:00:00,816.97,5.1,3.1,4.1,7,5,1,4
2016-04-23 08:00:00,836.273,6.4,3.4,4.1,8,5,1,4
2016-04-23 09:00:00,850.81,6.7,2.7,5.7,9,5,1,4
2016-04-23 10:00:00,870.745,8.2,1.6,5.7,10,5,1,4
2016-04-23 11:00:00,882.314,8.3,0.9,4.6,11,5,1,4
2016-04-23 12:00:00,877.909,9.8,0.0,5.1,12,5,1,4
2016-04-23 13:00:00,879.3810000000003,9.9,-2.0,5.1,13,5,1,4
2016-04-23 14:00:00,879.76,10.0,-1.8,4.1,14,5,1,4
2016-04-23 15:00:00,884.2869999999997,10.3,0.3,4.6,15,5,1,4
2016-04-23 16:00:00,889.322,9.8,-1.9,2.1,16,5,1,4
2016-04-23 17:00:00,880.7330000000003,10.0,-1.0,3.1,17,5,1,4
2016-04-23 18:00:00,868.562,9.7,-2.1,2.6,18,5,1,4
2016-04-23 19:00:00,868.743,9.5,-2.5,3.1,19,5,1,4
2016-04-23 20:00:00,874.7,8.5,-1.9,1.5,20,5,1,4
2016-04-23 21:00:00,867.436,7.3,-1.5,1.5,21,5,1,4
2016-04-23 22:00:00,853.538,7.8,-1.1,2.1,22,5,1,4
2016-04-23 23:00:00,841.2339999999997,6.2,-0.1,1.5,23,5,1,4
2016-04-24 00:00:00,827.422,6.0,0.8,1.5,0,6,1,4
2016-04-24 01:00:00,819.355,6.3,0.9,2.1,1,6,1,4
2016-04-24 02:00:00,811.789,6.2,1.5,2.6,2,6,1,4
2016-04-24 03:00:00,812.712,5.8,2.0,1.5,3,6,1,4
2016-04-24 04:00:00,807.8789999999997,5.8,2.1,1.5,4,6,1,4
2016-04-24 05:00:00,808.638,5.3,2.6,3.1,5,6,1,4
2016-04-24 06:00:00,811.433,3.6,2.1,3.6,6,6,1,4
2016-04-24 07:00:00,812.115,3.3,1.8,3.6,7,6,1,4
2016-04-24 08:00:00,822.1030000000003,4.6,2.0,2.6,8,6,1,4
2016-04-24 09:00:00,830.457,7.0,0.7,4.1,9,6,1,4
2016-04-24 10:00:00,846.205,8.2,-0.7,5.1,10,6,1,4
2016-04-24 11:00:00,861.77,8.6,-1.8,5.7,11,6,1,4
2016-04-24 12:00:00,862.816,8.8,-2.4,4.1,12,6,1,4
2016-04-24 13:00:00,867.52,9.8,-1.8,4.1,13,6,1,4
2016-04-24 14:00:00,869.331,9.8,-1.9,4.1,14,6,1,4
2016-04-24 15:00:00,873.4989999999997,9.5,-2.2,4.1,15,6,1,4
2016-04-24 16:00:00,869.324,9.3,-0.2,3.1,16,6,1,4
2016-04-24 17:00:00,877.53,9.5,1.1,3.1,17,6,1,4
2016-04-24 18:00:00,871.127,9.0,2.8,2.1,18,6,1,4
2016-04-24 19:00:00,868.716,8.5,3.5,3.1,19,6,1,4
2016-04-24 20:00:00,865.569,8.1,4.5,3.1,20,6,1,4
2016-04-24 21:00:00,857.3839999999999,7.7,5.0,2.1,21,6,1,4
2016-04-24 22:00:00,837.926,7.5,5.0,2.6,22,6,1,4
2016-04-24 23:00:00,831.0930000000003,6.8,4.6,2.1,23,6,1,4
2016-04-25 00:00:00,826.957,6.4,4.6,2.6,0,0,0,4
2016-04-25 01:00:00,819.2760000000003,5.7,4.3,3.1,1,0,0,4
2016-04-25 02:00:00,808.115,5.8,4.1,3.1,2,0,0,4
2016-04-25 03:00:00,807.545,5.7,4.0,3.6,3,0,0,4
2016-04-25 04:00:00,801.066,5.9,3.6,3.1,4,0,0,4
2016-04-25 05:00:00,806.18,6.4,3.3,4.1,5,0,0,4
2016-04-25 06:00:00,792.779,6.8,4.2,5.1,6,0,0,4
2016-04-25 07:00:00,813.822,7.2,5.2,4.6,7,0,0,4
2016-04-25 08:00:00,856.039,8.4,6.0,5.7,8,0,0,4
2016-04-25 09:00:00,952.164,9.8,4.9,5.7,9,0,0,4
2016-04-25 10:00:00,1026.786,10.3,4.5,5.7,10,0,0,4
2016-04-25 11:00:00,1058.499,10.7,3.7,6.7,11,0,0,4
2016-04-25 12:00:00,1071.958,11.1,3.7,5.1,12,0,0,4
2016-04-25 13:00:00,1075.881,10.4,5.3,4.6,13,0,0,4
2016-04-25 14:00:00,1076.039,11.0,4.8,5.1,14,0,0,4
2016-04-25 15:00:00,1073.46,9.1,5.6,5.7,15,0,0,4
2016-04-25 16:00:00,1079.049,11.4,6.0,6.2,16,0,0,4
2016-04-25 17:00:00,1063.321,11.8,2.2,5.7,17,0,0,4
2016-04-25 18:00:00,1035.304,7.4,3.8,5.1,18,0,0,4
2016-04-25 19:00:00,973.72,6.2,3.0,4.6,19,0,0,4
2016-04-25 20:00:00,924.829,4.4,2.9,3.1,20,0,0,4
2016-04-25 21:00:00,870.707,3.9,2.3,1.5,21,0,0,4
2016-04-25 22:00:00,844.355,4.1,2.7,1.5,22,0,0,4
2016-04-25 23:00:00,831.1560000000003,4.2,2.9,3.6,23,0,0,4
